shap_somme_assuree,shap_nb_salaries,shap_historique_sinistres,shap_branche_prevoyance,shap_branche_rc,shap_branche_sante,shap_zone_geo_Cotier,shap_zone_geo_Paris,shap_zone_geo_Province,shap_secteur_btp,shap_secteur_industrie,shap_secteur_sante,shap_secteur_services
-0.1484922,-0.019817408,-0.029401645,0.14655568,0.0021200678,0.010206425,-0.09013435,-0.0033626491,0.02575314,-0.014357442,0.0019894768,-0.06417303,0.0005345386
-0.12615195,-0.035443205,-0.035038106,0.15096498,0.0021203356,0.0079242205,-0.098660335,-0.0031919305,0.025307173,-0.013667006,0.0019894768,0.008590217,-0.0012022353
-0.14493243,0.057620477,-0.021681882,-0.19371721,-0.008287385,0.008269757,-0.0841818,0.001385125,-0.039447367,-0.03489686,0.0024225255,0.0044704303,-0.00022377241
-0.10652715,-0.28975186,-0.017735764,-0.18522607,-0.0045398423,0.00796951,-0.12793806,0.0071138036,-0.039101765,-0.036313504,0.004160941,0.0005696579,0.0009635274
-0.14847338,-0.022804134,-0.03205869,-0.16338098,0.0012329728,-0.024633478,-0.10387784,0.0013618368,-0.04363631,-0.034168944,0.0026183878,-0.025956634,0.0005235526
-0.10275477,0.041843295,-0.0343224,-0.15690295,0.0012040611,-0.0216544,-0.07191205,0.0013618368,-0.03664249,-0.025974866,0.0025219247,-0.029781057,-0.0013679609
-0.10453905,0.037596256,-0.05149949,0.12810211,0.0021200678,0.006361764,-0.07151548,-0.0044444725,0.0141887115,0.043320987,0.0018748466,0.009145121,-0.001268161
0.42604405,-0.054303918,-0.021520382,-0.1900984,0.001998471,-0.023252336,-0.086171,0.0033353667,-0.025729397,-0.022941064,0.008560808,-0.0010066885,-0.001337377
-0.09873613,0.078082204,-0.0352853,0.14324431,0.0020801595,0.007049878,-0.07089419,0.001484165,-0.04432267,-0.020534383,-0.013411652,0.008662303,0.0014822823
-0.120731354,-0.048638932,-0.0222995,0.1375504,0.0021200678,0.0076918914,-0.08842753,-0.004469198,0.014313449,0.04351488,0.0019866321,0.009063426,0.00034344965
0.53342503,0.019598233,0.11242132,0.086279295,0.0033061372,0.004251924,-0.029339062,0.0008823521,-0.025215223,0.029134901,0.01714608,-0.0016676856,0.00019016668
0.4315877,0.0065959548,-0.08979963,-0.18892968,-0.012211522,0.006557076,-0.097326174,0.0033434983,-0.027033148,-0.023731505,0.0076090978,-0.0055081793,0.00041653035
0.42255446,-0.010983512,-0.110160224,0.14147681,0.00222112,0.0073700757,-0.068030916,-0.005806696,0.01415171,-0.010367368,0.0077066272,-0.00579577,0.0002233336
-0.121928774,0.045372296,-0.027525704,-0.19754863,-0.008494042,0.008421833,-0.08766938,-0.0024935554,0.020864483,-0.027650097,-0.014121509,0.0044908132,-0.0010749642
-0.08487046,-0.043917663,-0.048545558,-0.17503217,-0.008428254,0.006652402,-0.119153075,0.0011799813,-0.041438807,-0.027105741,-0.014273682,0.0040318635,0.0005006378
-0.11500338,-0.033642143,-0.026533663,0.09374389,0.0015287572,0.02009558,0.28386885,0.0030548447,0.026557585,-0.01176517,0.001572072,-0.0835621,0.0012590289
-0.06931694,0.27592862,-0.013375252,0.12009038,0.0020579807,0.0063352203,-0.09819679,0.0021400736,-0.038658943,0.06156335,0.0019309246,0.009273045,0.0015705365
-0.051270224,-0.31739253,-0.035444617,0.14577504,0.00069106,0.008394611,-0.10832314,-0.016967827,0.022530338,-0.01408695,0.002317211,0.0051711015,0.00058387575
-0.100393556,-0.26481214,-0.022807565,-0.09287402,0.005641986,0.019608308,0.4692675,0.008471208,0.02027767,-0.014000305,0.0036479416,0.0009386837,0.0016645647
-0.14374778,-0.124955684,-0.031332877,0.12412483,0.0020512477,0.0076630726,-0.09888177,0.0026294268,-0.026881944,0.049539614,0.0020850725,0.0067374683,0.00036330544
-0.09220288,-0.061600074,-0.025240667,0.12210894,0.0015287572,0.020144204,0.28831542,0.0030156388,0.025724195,-0.01239665,0.0015692273,0.011698878,-0.0033004973
0.00949583,-0.18967173,0.047239985,-0.11106469,-0.011399046,0.01784263,0.3798507,0.007814584,0.013917736,0.0684699,0.0025581352,0.0015941659,0.002590129
-0.071899176,0.20306924,-0.03549027,-0.18598229,0.0012509704,-0.022105295,-0.11262993,-0.0023228368,0.024137026,-0.025064742,-0.014176533,0.004441483,0.0016754792
-0.20882212,-0.11321927,0.18846385,-0.14893827,0.002353025,-0.018311623,-0.109427735,-0.00023830298,-0.032924123,0.08044719,0.0017881531,0.0024894022,0.0009218069
-0.10761831,-0.07281958,-0.025081906,0.09950927,0.0015284893,0.018981451,0.21462125,0.0036403472,0.014954667,0.0381998,0.0015180055,0.012304452,-1.6360427e-05
-0.09497584,-0.02703135,-0.030527622,-0.16187504,-0.008428254,0.007111221,-0.12776434,0.0013618368,-0.04082811,-0.026259307,0.0024765923,-0.029326683,0.0005235526
-0.11460911,-0.028608458,-0.021287913,-0.14747743,-0.0066362703,0.019636804,0.3715216,0.002703324,0.024032539,-0.02314943,0.0019635917,0.006302219,-0.0044605797
-0.09154926,0.04266791,-0.031025505,-0.15484802,0.0012040611,-0.0216544,-0.08082593,0.0013618368,-0.03664249,-0.025465805,0.0025219247,-0.029559445,-0.0013120965
-0.12586081,-0.09289889,-0.02836384,-0.203379,0.0015383894,-0.024633478,-0.1153396,0.0013226309,-0.04363631,-0.034687173,0.002613615,0.0021774222,-0.001332456
0.54880464,-0.09193135,-0.08407443,-0.10939316,-0.007162421,0.008118704,0.1829914,0.0049961573,0.007963953,0.036605347,0.03424492,0.0012725077,-0.00079656113
-0.07380703,-0.034090243,-0.056593373,-0.1856411,0.0012442374,-0.025234926,-0.10730575,-0.002538276,0.021726439,-0.018849665,-0.014605229,0.0039700684,0.0005006378
-0.12506899,-0.021700794,-0.03575905,0.15982929,0.0021417318,0.0079242205,-0.09868466,-0.0032876485,0.025843816,-0.0137972655,0.0019894768,0.008688351,-0.001926842
-0.12267733,-0.021959042,-0.03183108,0.14464015,0.0020512477,0.0079242205,-0.097027026,0.0016741519,-0.047714334,-0.01643341,0.0020850725,0.008081145,-0.0012022353
0.64122474,-0.55589515,0.109391965,-0.14213322,-0.0008135797,-0.01439958,-0.0861941,-0.016686516,0.015556563,-0.017307993,0.03488143,-0.009755909,0.00058022235
-0.120809846,-0.071101606,-0.03540397,-0.1765242,-0.00868609,0.007111221,-0.11411472,-0.0027976024,0.022486597,-0.025507122,0.0023781522,-0.03054535,0.0004676882
-0.0793157,-0.113774315,0.17463587,0.12808676,0.0035669194,0.0051744604,-0.088546075,-0.008986706,0.019964969,0.040745188,-0.0031818305,0.007156332,0.0035551237
-0.14417751,0.17333342,-0.020926237,-0.16280073,-0.008371191,0.005524129,-0.12004445,-0.0039041513,0.015150747,0.08233978,0.0022268489,0.004871437,0.0047006025
0.24340329,0.15111959,-0.018481296,0.10425,0.0022720767,0.0099283345,0.22065064,0.0021032356,0.015940461,-0.0063141463,-0.036646623,0.00044403662,0.0022643113
-0.10901367,-0.066139415,-0.03165432,-0.13178903,0.0008123204,-0.06292094,0.30612338,0.003328032,0.012344067,0.07250076,0.0028334528,0.0068714553,0.0026429147
0.43967006,-0.011645761,-0.027053082,-0.19004312,0.001998471,-0.023252336,-0.09203397,0.0033353667,-0.025729397,-0.023169586,0.008563653,-0.0017319196,-0.001242084
-0.095843665,0.29199496,-0.005094888,0.051845107,0.0014776669,0.019192066,0.2772336,0.002935264,0.028936343,-0.006305484,0.0014179244,-0.08644275,0.002522125
-0.12064969,-0.05741495,-0.031482358,0.14457636,0.0020512477,0.007972845,-0.09260938,0.0016741519,-0.044175856,-0.015853992,0.0020822277,0.00814294,-0.0012022353
-0.14301722,-0.036491036,-0.03162147,0.15105842,0.0020801595,0.007972845,-0.098668404,0.0016741519,-0.047204524,-0.021110589,0.0020822277,0.00864192,-0.0011069422
-0.084391,0.16470757,0.09801567,0.13317437,0.004372757,0.0051451083,-0.08345862,-0.0027167746,0.021233965,0.035947524,-0.0033761046,0.0087434035,0.0029857177
-0.17840806,-0.058868855,0.12823927,0.15871577,0.0035669194,0.004689052,-0.08333304,-0.001607422,0.030353554,-0.013475317,-0.0033830674,0.0071071195,-0.0031818068
0.4443656,0.05737647,-0.009527764,-0.18098149,-0.009045914,0.0053050956,-0.076514944,0.0033353667,-0.02372221,-0.022162199,0.009120443,-0.0058185677,0.00047239475
-0.0815283,-0.26887247,-0.030250687,-0.18448715,-0.0045398423,0.007738415,-0.1342584,0.0070513096,-0.039376255,-0.03628375,0.004160941,-0.00017743945,0.00035836198
-0.16540477,-0.13842139,-0.031327493,-0.2006926,0.001232705,-0.029488746,-0.11348999,0.0011326439,-0.043757245,-0.039616454,-0.015399935,0.0030937898,0.00081654935
-0.1364828,-0.028445132,-0.036827803,0.14312612,0.0021417318,0.0079242205,-0.093680434,-0.0032876485,0.025843816,-0.0137972655,0.0019894768,-0.06216407,0.0005904028
-0.12139474,-0.031704146,-0.04761229,-0.18953027,-0.008479433,0.0070872316,-0.1263229,0.0012767243,-0.043856777,-0.033445463,0.0024160282,0.0040603764,-0.001332456
-0.12330143,-0.023201695,-0.03183108,0.14511718,0.0020512477,0.007972845,-0.09850863,0.0016741519,-0.047714334,-0.01643341,0.0020850725,0.008081145,-0.0012022353
-0.1627093,0.2537985,-0.051474076,-0.18818696,0.0012507023,-0.026410377,-0.10867748,-0.0028478778,0.027371144,-0.030215602,0.002308081,0.0051527773,-0.014525092
-0.12629229,-0.057121515,-0.031033302,-0.18980022,-0.008479433,0.007111221,-0.12011405,0.0012685928,-0.042392887,-0.033349358,0.0024737476,0.004069307,-0.001332456
-0.13595085,-0.12641244,-0.033273008,0.1584626,0.0020798917,0.009438879,-0.101770215,0.0014449591,-0.047037914,-0.022351196,-0.014161616,0.007666403,0.0006233524
-0.061780877,0.30399662,-0.04269314,0.11072981,0.0020579807,0.006572379,-0.100213006,0.0015234968,-0.055411186,-0.020341614,0.0018703609,0.009305527,-0.0042330744
0.4274565,-0.039332718,0.11594153,-0.20115057,-0.025968768,0.004738849,-0.07926194,-0.0029093614,0.017227242,-0.016680751,0.0065220343,-0.005549193,0.0008376994
-0.16257352,-0.03549808,-0.034361195,-0.20359541,-0.008494042,0.008425177,-0.12226265,-0.0027976024,0.023372175,-0.027824398,0.002380997,0.004437465,-0.0020570622
-0.13242637,-0.03952119,-0.038667586,-0.17418295,0.0012731489,-0.024792906,-0.1063783,-0.0028670481,0.023406683,-0.025143089,0.0025227924,-0.03027574,0.0004676882
-0.1257119,-0.042856507,-0.028508028,0.11552009,0.0015284893,0.02145816,0.29094705,0.0030156388,0.025667248,-0.013005779,0.001572072,0.0111786695,-0.0048933444
-0.21102834,0.1368627,0.032682944,-0.20410645,-0.018384973,0.0035471744,-0.099618174,-0.0016855393,0.026855724,-0.026321467,0.0011370416,0.0045515313,-0.0064273
-0.076589294,-0.012339455,0.08753957,0.10845564,0.003822246,0.018329903,0.26649234,0.0021485875,0.020000143,0.03493003,-0.0036393623,0.012076598,0.004287279
-0.13778588,0.041420627,-0.025164526,0.13687085,0.0020798917,0.009131381,-0.061416972,0.00169744,-0.04425901,-0.021137243,0.002031006,-0.06440579,-0.0013011105
-0.038201578,0.18060769,-0.03166057,0.0968569,0.0015287572,0.019208362,0.29765096,0.0036484788,0.018578103,0.036264017,0.001594437,0.0124724265,0.002734083
-0.18261538,-0.0695792,-0.029555026,-0.20485868,0.001232705,-0.029037848,-0.110695265,0.0013226309,-0.043757245,-0.039616454,0.0026183878,0.003531905,-0.0021523556
-0.112253346,-0.036548156,-0.030578822,-0.13775079,0.0007712531,-0.06445131,0.3210388,0.0026492856,0.023967842,-0.022271872,0.0028362975,0.0053157196,-0.0046042143
-0.1283995,0.1844589,-0.016807567,0.12130343,0.0015063105,0.021251576,0.30926365,0.0030156388,0.028638238,-0.012630166,0.0014179244,0.012653709,-0.014956824
-0.08868455,-0.06790562,-0.038820684,-0.13263178,0.0007423414,-0.06460185,0.38069695,0.0027506612,0.021659005,-0.014031744,0.0029587431,0.005927935,-0.0037359744
-0.08049551,-0.35477853,0.0726078,0.085134394,-0.0009267173,0.01809598,0.30848253,0.007877267,0.016634475,0.034761075,-0.0019550126,0.0012275868,0.0036091423
-0.12313254,-0.05882224,-0.03135231,-0.1923211,-0.008479433,0.007111221,-0.11833652,0.0013226309,-0.042392887,-0.03371483,0.0024737476,0.0040793982,-0.0014277492
-0.09156117,-0.039414227,-0.025051929,0.11271275,0.0015287572,0.02009558,0.29755598,0.0030156388,0.02561506,-0.0123621095,0.001572072,0.011268794,-0.0033004973
-0.106986694,0.055248853,0.10826592,-0.19357683,0.0035255707,-0.01720894,-0.06799818,-0.0007890731,0.025234742,-0.024361817,0.0018634638,0.004045449,-0.00016375078
0.479598,0.033654038,0.08117757,0.07471961,0.003858193,0.00758554,0.1558554,0.0019705584,0.011605095,0.011222013,0.02005262,-2.7504575e-05,0.0004884867
-0.11545145,-0.036337998,-0.054874375,-0.1716148,0.0012945451,-0.023781553,-0.10769347,-0.0039544264,0.012411502,0.081936635,0.0024622288,0.0041889856,0.000760685
-0.17394316,-0.13771042,-0.030893492,-0.20026654,0.001232705,-0.029037848,-0.11245922,0.0013226309,-0.043757245,-0.039616454,0.0026183878,0.0030734069,-0.0021523556
0.22603089,-0.0536029,-0.083257206,-0.17828533,0.0012442374,-0.024869302,-0.09642627,-0.0043589883,0.015393915,-0.019522004,0.0044719107,0.0017942678,-0.001242084
-0.13243985,-0.23265933,-0.018167127,-0.10899266,-0.0013925915,-0.0693771,0.33598593,0.008494496,0.021515917,-0.027689988,0.0045206468,-0.020817783,0.0011915778
0.31535336,0.3002231,-0.0008304692,-0.15539066,0.0020164684,-0.01917759,-0.085926734,-0.0064645032,0.016009912,-0.0164067,0.0066195177,9.022988e-06,-0.004463509
0.4492776,-0.039141156,-0.02558053,0.14684758,0.0028858343,0.006855784,-0.06482254,-0.005756421,0.014260843,-0.009126716,0.008465321,-0.0063692434,0.00027919794
-0.098640546,0.06395924,-0.04023561,0.1401883,0.002091424,0.007049878,-0.068882436,-0.0029780464,0.021694368,-0.008152853,-0.012938214,0.008163322,0.0014822823
-0.17545977,-0.04140781,-0.034106527,-0.17973687,0.001232705,-0.029037848,-0.104985744,0.0013226309,-0.044137843,-0.039045367,0.0026183878,-0.03273333,0.0007277353
-0.18550666,0.04079164,-0.032803155,0.13842995,0.0020512477,0.007049878,-0.08909775,0.001484165,-0.041294,-0.014716979,-0.01365267,0.008133528,-0.0014723437
0.0021953827,-0.28861347,-0.03202606,0.10052202,-0.00079438044,0.022089027,0.32900405,0.005374402,0.023296295,-0.012851074,-0.024752976,0.0062274784,0.0014011981
0.014045069,-0.78000784,0.16922002,0.11237998,-0.0008800929,0.0046596588,-0.068954684,-0.015174922,0.01819007,-0.009776035,0.0019514565,-0.012463645,-0.002277395
-0.15845615,0.16079669,-0.016870651,-0.19831762,-0.008371191,0.008269757,-0.11651335,-0.002872603,0.025309969,-0.027106235,0.0022268489,0.0048222244,-0.012215835
-0.05769991,-0.30436483,-0.035022575,-0.18493637,4.4501707e-05,-0.026859663,-0.12066345,-0.00855212,0.020883119,-0.031059546,-0.017625047,-0.00015705658,-0.00087919866
-0.12066152,-0.038280763,-0.047624603,-0.1902282,-0.008479433,0.007038607,-0.12436424,0.0013699683,-0.043856777,-0.03335222,0.0024160282,0.0040603764,-0.001332456
-0.06707895,0.20074634,0.054672733,0.15849486,0.0037076701,0.006073091,-0.086203426,-0.0018185222,-0.062263362,-0.019699454,-0.0019961733,0.009002353,0.003073972
-0.12566076,-0.027527614,0.11668307,0.1665442,0.003974574,0.0078887055,-0.08746536,-0.0009552454,0.028964616,-0.013140415,-0.0032760238,0.009037926,-0.005603091
-0.12978503,-0.02769878,-0.027909974,0.13910395,0.0021200678,0.0074921804,-0.09112829,-0.004469198,0.015189323,0.04341919,0.0019894768,0.009001631,0.0006233524
-0.11567449,0.28425515,-0.014631583,0.12057877,0.002119553,0.0067484444,-0.099234655,-0.0027702232,0.03018854,-0.013404653,-0.012938214,0.009371178,0.0051121437
-0.032201726,-0.1700094,-0.024021998,-0.10721335,-0.0011821436,0.020156827,0.40571988,0.008432002,0.021562377,-0.023271142,0.0036479416,-0.018406173,0.0019246115
-0.10782965,0.079838246,-0.037982166,-0.16371687,0.0012731489,-0.0216544,-0.07408431,-0.0027018844,0.020989666,-0.026137887,0.0023686448,-0.03054535,0.0016425295
-0.117078066,-0.029013237,-0.055242926,-0.19363947,0.0012731489,-0.024784029,-0.108339794,-0.0029173233,0.022874862,-0.021183003,0.0024622288,0.0040603764,-0.001332456
-0.14144948,-0.13220215,0.071125545,-0.20585586,-0.019063814,0.00522038,-0.1187546,-0.00042712054,-0.050614867,-0.033922717,0.0013867847,0.003039458,-0.0028169402
-0.15265733,-0.071785934,-0.031167436,-0.20753047,-0.008494042,0.008577255,-0.12690559,-0.0024185549,0.023167374,-0.028395481,-0.014465322,0.0035522878,0.00081654935
-0.14914568,-0.056209456,0.101810046,-0.18789122,0.003136075,-0.021049371,-0.08984383,-0.00042712054,-0.05124786,-0.03475844,0.002010281,-0.03269672,0.0011489043
0.57599074,-0.0069216364,-0.02519634,-0.16355288,0.0013739334,-0.022958362,-0.087391466,-0.00330562,0.012871542,-0.016523326,-0.25341442,-0.0011311739,0.00040904828
0.3929385,0.01561536,-0.014629852,-0.1299259,0.0008720375,-0.03283306,0.2694165,0.0024867859,0.013589392,-0.012923699,-0.10935199,-7.440025e-05,0.0014041001
0.34579977,0.030332256,-0.0140936645,0.10327444,0.0016295416,0.009513319,0.21255681,0.0034095037,0.015315262,-0.0070468555,0.009566211,-0.001001877,-0.0024706298
-0.142743,0.055801757,-0.03481411,-0.19459829,0.001272881,-0.02780639,-0.088792555,-0.0024185549,0.020941714,-0.030703986,-0.014582683,0.0045196437,-0.0010190998
-0.13128045,-0.37238702,-0.031036869,-0.17752323,-0.002339098,-0.022004398,-0.12198485,0.0070513096,-0.039415456,-0.03433797,0.0043027373,-0.0059770173,0.0011782614
-0.12653668,-0.028979726,-0.03510569,0.15441588,0.0021203356,0.007972845,-0.100084186,-0.0033570942,0.025791628,-0.012948481,0.0019894768,0.008580125,-0.0012022353
0.8259446,-0.0003385804,-0.023129199,-0.16508459,0.0013739334,-0.022666896,-0.089106396,-0.0066998503,0.012871542,-0.016523326,0.03703506,-0.0011515568,-0.0011706174
0.39759496,-0.055369284,0.07642369,-0.13273145,0.0039988225,-0.02624625,0.2543149,0.0016458214,0.01900591,-0.0133913895,0.008978336,-0.0021635022,-0.004438931
-0.11816852,-0.035129316,-0.032116707,0.14045249,0.0020512477,0.0079242205,-0.09632038,0.0016741519,-0.043888316,-0.01619098,0.0020850725,0.008040064,-0.0011069422
0.44711083,-0.040137064,-0.12033099,0.14004909,0.00222112,0.0066308687,-0.0691163,-0.0076607256,0.012884607,-0.010664272,0.018829357,-0.0019912072,-0.0010165701
-0.1871244,-0.031125752,-0.034003828,-0.18261899,0.0012040611,-0.024633478,-0.12752397,0.0013618368,-0.040988244,-0.02660105,0.0026183878,0.0038670262,-0.0014277492
-0.1131407,-0.036417864,0.20548186,-0.17252459,0.0023819364,-0.017614024,-0.084767684,-0.0012327838,-0.05413786,-0.033575527,0.0017340865,0.004045449,-0.0020923337
-0.16507353,-0.022946568,-0.03427492,-0.20289747,-0.008494042,0.008869298,-0.12505618,-0.0027976024,0.023372175,-0.027824398,0.002380997,0.004437465,-0.0020570622
-0.10320726,-0.035526082,0.23478846,-0.18751037,0.0019028615,-0.020957489,-0.08909171,0.00048854336,0.028491674,-0.02524234,-0.013763166,0.004075929,0.0009218069
-0.12737872,-0.0411668,-0.034005687,-0.19524048,-0.00868609,0.007111221,-0.120906785,-0.0027018844,0.023319988,-0.025381647,0.002380997,0.004017603,-0.0014277492
-0.119765304,-0.037747227,-0.0365048,0.15679671,0.0021212269,0.008673442,-0.10095196,0.0014449591,-0.047325462,-0.021829693,-0.014161616,0.009030461,0.0006233524
-0.09976155,-0.037871145,-0.036734756,-0.11759278,0.0007712531,-0.061849475,0.21900903,0.0037059363,0.012033985,0.067279875,0.002858662,0.006494366,0.0030487136
0.22879791,-0.35971388,-0.016648054,0.13856117,0.0014088468,0.0071931393,-0.071044385,0.006091579,-0.026274156,-0.016045392,0.009178656,-0.0039785895,-0.003948866
-0.1297249,-0.12608205,-0.049310107,0.12950587,0.0021203356,0.007639083,-0.10075827,-0.005099453,0.014285286,0.040190622,0.0019289129,0.0072893137,0.0003074411
-0.115686454,-0.029303856,-0.055626858,0.1496261,0.0020801595,0.008052307,-0.100401126,0.0014922965,-0.048668414,-0.021206694,-0.013840348,0.0086533725,0.0003074411
-0.041812412,-0.27071792,-0.026966512,0.11067955,-0.0008357156,0.021224236,0.3228185,0.008744318,0.023296295,-0.013069626,0.003256422,0.006041765,-0.0033849939
0.40288734,0.017379338,-0.019766629,0.14470312,0.002845658,0.006367646,-0.048419923,0.002972757,-0.024890553,-0.012400352,0.009556627,-0.0026088385,0.00081671984
-0.09602381,-0.11948732,0.08885572,0.15894996,0.0042476105,0.0060820035,-0.09042298,0.0027935882,-0.05499124,-0.02018011,-0.0023828493,0.0067059956,-0.0078107817
0.3969711,-0.048918985,-0.10819269,0.14858338,0.0028858343,0.0074187005,-0.06477469,-0.005806696,0.014260843,-0.010258903,0.007703783,-0.008790538,0.0002233336
0.26102346,-0.15983614,-0.074589394,0.14437504,0.0021137372,0.0073700757,-0.07429934,-0.005806696,0.015391746,-0.011559899,0.007081909,-0.0033609578,-0.003948866
-0.1459034,-0.06857434,-0.03506123,-0.18093683,-0.008770489,0.007659741,-0.11306609,-0.0027976024,0.022538785,-0.026389059,0.0023781522,-0.032966092,0.00078359974
-0.09639792,-0.037819885,0.12783162,0.16650836,0.003942194,0.0068830727,-0.08941178,-0.00055442593,-0.05527879,-0.020382037,-0.0027177793,0.008638445,0.0023223013
-0.14280449,-0.029961554,-0.033359922,0.14030948,0.0021015557,0.0079242205,-0.09446511,0.001634946,-0.048789352,-0.02174207,0.0020850725,-0.06216407,0.0005345386
-0.117903106,-0.018566407,0.120488405,0.14005807,0.004372757,0.0058208555,-0.088246755,-0.001159024,0.019181998,0.03761933,-0.0032219575,0.008566559,0.0023223013
0.967738,-0.0732207,-0.0016336018,-0.09489819,-0.0060609444,0.008458263,0.22168119,0.0047090943,0.0076063876,0.027111068,0.034454357,0.0016055501,0.0015480833
-0.14717302,-0.12987885,0.101404056,0.14251482,0.003974574,0.0051744604,-0.09138507,-0.002061794,0.018291663,0.039971564,-0.0032219575,0.0076324544,0.0025823482
-0.17861538,-0.06674706,-0.03435396,-0.17895871,0.001232705,-0.030494,-0.09936141,0.0013226309,-0.042673953,-0.039045367,0.002615543,-0.032966092,0.0007277353
-0.07442689,-0.068690844,-0.022750247,-0.13953266,-0.0065447614,0.02055022,0.36113608,0.0025525433,0.02272073,-0.01501932,-0.013433283,0.00633081,0.0018738724
-0.10713238,-0.049237516,0.101126865,-0.19019197,0.0030660958,-0.019314101,-0.09320432,-0.0003879147,-0.05017284,-0.026134351,0.002010281,0.003924667,-0.0020923337
-0.111240566,0.062085703,-0.049477383,-0.1960029,0.001272881,-0.027797513,-0.09109479,-0.0024688302,0.020941714,-0.030829847,-0.014261418,0.004572509,-0.0010749642
-0.09307919,-0.30482623,-0.024224414,0.1300528,0.0006508838,0.008870115,-0.10298593,0.0074261185,-0.042632468,-0.022001995,0.0037694224,-0.047289226,-0.0010494808
-0.08085613,-0.3538151,-0.028442187,0.079074085,-0.003179139,0.019600509,0.33104578,0.009369026,0.012680282,0.03725655,0.003256422,0.0013936475,0.0011411512
-0.14711052,-0.03381366,-0.033361476,0.14600946,0.0021200678,0.009286802,-0.092528746,-0.0032876485,0.025843816,-0.014327685,0.0019894768,-0.064367905,0.0005904028
-0.119148225,0.041458283,-0.015880479,0.12831163,0.0020798917,0.006616848,-0.064058274,0.0023221483,-0.02741687,0.063698106,0.002031006,0.009063426,-0.0014363353
-0.11809652,-0.010760347,0.1152085,0.13603386,0.0039132824,0.0061306283,-0.0897864,-0.00032523315,-0.053714007,-0.01452557,-0.0031263616,-0.058140073,0.0022893518
-0.11026428,-0.019860337,-0.031149045,0.13685982,0.0020512477,0.0079242205,-0.1020013,0.0016741519,-0.043888316,-0.016049827,0.0020850725,0.007386791,-0.0011069422
-0.107260354,-0.13375367,0.06703503,-0.22082224,-0.020452004,0.007335406,-0.12085469,0.00082354876,-0.050614867,-0.035623763,-0.018520044,0.0025837184,0.0021546292
-0.14406452,-0.04425222,-0.054672956,-0.20127158,0.001272881,-0.030485123,-0.108024284,-0.0028478778,0.02262548,-0.030904008,0.002459384,0.004552126,-0.0020570622
-0.14121425,-0.09568445,-0.018864078,0.13960359,0.0021200678,0.007247772,-0.09348072,-0.004469198,0.014204317,0.043862443,0.0019894768,0.007637573,0.00034344965
0.6887285,-0.041977655,-0.14291526,0.11390935,0.001947524,0.005373024,-0.07566309,0.000985892,-0.0239808,-0.013906695,-0.23344457,-0.0010161055,0.00021585153
-0.09391791,-0.011556171,-0.025240667,0.11572912,0.0015287572,0.020144204,0.30588543,0.0030156388,0.026557585,-0.012253644,0.001572072,0.011637083,-0.0033004973
-0.13182102,0.14742994,-0.027968442,-0.19167028,-0.008563832,0.0067367735,-0.12217328,0.0011326439,-0.04831682,-0.033006936,-0.014188797,0.004871437,0.004644738
-0.1500955,-0.02347501,-0.026816886,0.1008062,0.0015284893,0.02145816,0.28642187,0.0030156388,0.026609773,-0.01292707,0.001572072,-0.0860197,0.0015190758
-0.11390889,-0.05471198,0.062394734,-0.1405316,-0.019232506,0.018180897,0.31886685,0.0014611976,0.026707467,-0.02177638,0.00087094004,-0.047812533,0.0027080067
0.3773001,-0.01819707,-0.120748706,0.13641195,0.00222112,0.0073212264,-0.07055311,-0.0050529186,0.012775476,-0.010772738,-0.10198842,-0.0027371359,0.0002562832
-0.10870521,-0.017466227,-0.03969482,0.15426278,0.0021203356,0.0081249215,-0.10056227,-0.0029780464,0.025259808,-0.012948481,-0.013688177,0.008600508,0.00036330544
-0.12536515,0.088489205,-0.034048297,0.13080035,0.0021203356,0.006897802,-0.07643711,-0.0033570942,0.022742651,-0.012904075,0.0019354103,-0.06214308,0.0002744915
-0.1123242,0.09613573,0.10306507,0.14463522,0.0039132824,0.0054062563,-0.071563736,-0.00032523315,-0.051266942,-0.014763113,-0.0031804286,0.008108991,-0.0048784846
-0.095452644,0.07563628,-0.0540415,0.1302172,0.0021203356,0.0068738125,-0.06679095,-0.003337924,0.023374612,-0.01416486,0.0017747656,-0.062387183,0.0014493328
-0.096934795,0.04801085,-0.03697771,-0.16052379,0.0012731489,-0.020811353,-0.0752713,-0.0039041513,0.01126803,0.080313005,0.0024263293,0.004099781,-0.0013350113
-0.101669684,-0.009402753,0.17989716,0.12198955,0.0032701902,0.0058208555,-0.08487725,0.00011643517,-0.040793583,0.06222058,-0.0031665256,0.008996513,0.0025823482
-0.12729302,-0.058065172,-0.0307557,-0.1898555,-0.008479433,0.007111221,-0.11833652,0.0012685928,-0.042392887,-0.0333196,0.0024737476,0.0040793982,-0.0014277492
-0.092985325,0.17250852,-0.02708103,0.14522253,0.0020801595,0.006897802,-0.09870597,0.0015809078,-0.05122356,-0.019975742,0.0019309246,0.009003805,-0.0038821585
-0.16479988,-0.051251505,-0.031024935,-0.19811687,-0.008287385,0.008869298,-0.1190112,0.0013226309,-0.042513818,-0.036061864,0.0024737476,0.004499261,-0.0020570622
-0.08927716,-0.06734031,-0.031307325,-0.14989077,0.0007712531,-0.06718438,0.3171601,0.0024592993,0.02333925,-0.021671029,-0.015999025,0.006451593,0.002382868
